Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
473.5,203.51,338.505,134.995,4.18335,2.77906,3.4812,0.702143,969.54,742.398,227.143,-2.53238,-1.42191,1.11047,1,5,211.127,401.122,272.981,337.051,64.0704,60.6561,35.3302,47.9932,12.6629,1238.95,841.087,397.864,4.07523,1.56302,-2.51221
319.041,244.447,281.744,37.2967,10.0739,5.81999,7.94696,2.12696,476.74,433.198,43.5415,1.56365,0.995066,-0.568579,1,5,236.21,598.789,325.641,462.215,136.574,83.572,51.1486,67.3603,16.2117,2650.72,1447.8,1202.92,-4.67272,-1.80726,2.86546
140.362,1.10016,70.7311,69.6309,12.2121,3.3078,7.75996,4.45216,395.154,71.5014,323.653,2.11859,-0.0991485,-2.21774,1,5,49.3523,176.742,7.53349,92.1376,84.6042,27.9361,7.09673,17.5164,10.4197,757.438,331.592,425.845,-4.25135,-1.95243,2.29892
184.441,136.131,160.286,24.1548,3.75879,1.27488,2.51684,1.24195,454.442,422.931,31.5108,-0.864708,-1.62537,-0.760658,1,5,224.317,488.761,368.251,428.506,60.2553,90.9552,70.6467,80.801,10.1542,1582.72,1296.99,285.725,4.00774,1.77011,-2.23763
303.601,210.876,257.239,46.3622,2.95786,-2.95786,0,2.95786,379.656,308.705,70.9511,1.61043,0.622474,-0.987952,1,5,144.63,380.153,149.148,264.651,115.503,57.9334,31.3865,44.6599,13.2735,2548.31,1838.8,709.501,-5.12764,-2.62609,2.50155
222.871,82.3445,152.608,70.2632,4.1608,2.57202,3.36641,0.794391,784.927,706.98,77.9467,-1.75103,-2.21441,-0.463379,1,5,116.093,289.244,26.3356,157.79,131.454,29.1361,12.1487,20.6424,8.4937,2020.1,1705.37,314.725,4.59021,3.0712,-1.51901
365.857,315.437,340.647,25.2098,13.1313,11.5385,12.3349,0.796411,976.291,950.615,25.6763,1.49602,1.68555,0.189535,1,5,59.295,275.411,148.264,211.838,63.5735,49.8433,29.236,39.5397,10.3036,1361.98,661.954,700.029,-4.89388,-1.80399,3.08989
1093.73,9.34772,551.54,542.192,15.8567,-4.0931,5.88179,9.97489,1716.24,1002.8,713.443,-0.429867,-1.20495,-0.775084,1,5,120.647,318.243,10.4411,164.342,153.901,26.2543,-0.493759,12.8803,13.374,1546.58,690.579,856.005,4.51489,2.11408,-2.40081
168.006,1.04829,84.527,83.4787,-7.9005e-07,-4.60475e-06,-2.6974e-06,1.90735e-06,365.114,253.201,111.913,2.56473,1.76116,-0.803572,1,5,107.294,341.517,75.4525,208.485,133.032,42.1729,0.63929,21.4061,20.7668,5226.45,4403.32,823.124,6.25157,3.74282,-2.50874
366.602,254.079,310.34,56.2614,1.02606,1.02607,1.02607,-1.16801e-06,1610.2,1549.63,60.5732,-1.90202,-2.29107,-0.389048,1,5,44.8305,232.548,109.847,171.198,61.3502,41.2219,27.5642,34.393,6.82884,1018.42,406.861,611.563,4.49729,1.50732,-2.98998
199.654,67.2294,133.442,66.2125,14.4822,3.06705,8.77465,5.70759,380.31,236.865,143.445,-0.231996,1.17523,1.40723,1,5,187.138,128.671,0.152908,64.412,64.2591,17.1369,-6.12004,5.50844,11.6285,1677.39,1118.07,559.32,6.39977,3.54636,-2.85341
646.222,323.745,484.984,161.238,35.2515,-29.043,3.10427,32.1472,1203.96,735.775,468.183,2.70311,0.977564,-1.72554,1,5,272.447,642.947,532.884,587.915,55.0313,117.871,107.471,112.671,5.2001,2502.94,1051.51,1451.43,-5.14343,-1.17824,3.96519
634.894,104.285,369.589,265.304,10.9744,6.10633,8.54035,2.43403,1082.52,539.637,542.888,0.417591,-0.925673,-1.34326,1,5,214.616,650.487,313.867,482.177,168.31,51.6254,19.4241,35.5247,16.1006,2145.78,1391.46,754.315,3.90136,1.72113,-2.18023
399.669,65.5475,232.608,167.061,4.02731,-4.02732,-5.3948e-06,4.02732,776.551,273.413,503.138,1.18285,-0.583989,-1.76684,1,5,41.3352,232.215,23.9863,128.101,104.114,31.3178,5.27621,18.297,13.0208,2791.62,2421.42,370.198,-5.57237,-3.63171,1.94066
1027.34,807.074,917.206,110.133,51.2825,19.6324,35.4574,15.8251,1121.28,927.593,193.683,1.01535,-0.145376,-1.16073,1,5,62.5942,779.064,650.163,714.613,64.4505,64.0189,53.117,58.568,5.45097,2886.24,829.046,2057.19,4.70977,0.553675,-4.1561
19.3022,1.23538,10.2688,9.03343,3.56935,2.583,3.07618,0.493178,33.3069,17.5515,15.7554,2.26469,1.11058,-1.15411,0,7,29.044,20.9214,3.28299,12.1022,8.81919,3.8454,1.4933,2.66935,1.17605,30.0885,19.3794,10.709,-1.66846,-1.03572,0.632735
32.7808,2.83257,17.8067,14.9741,4.34228,-2.11152,1.11538,3.2269,84.2464,55.1374,29.109,-3.07279,-1.79603,1.27676,0,7,34.6084,36.8866,13.1328,25.0097,11.8769,5.4329,-0.231555,2.60067,2.83223,67.4654,50.7179,16.7475,-2.18792,-1.33142,0.856503
57.0914,22.0743,39.5828,17.5086,4.12133,1.06678,2.59405,1.52728,113.23,95.5693,17.6605,1.62722,1.52826,-0.098958,0,7,37.1151,51.5506,18.7189,35.1348,16.4159,8.07796,1.39327,4.73561,3.34234,165.605,62.2533,103.351,-3.6965,-1.17036,2.52614
111.313,86.1571,98.7351,12.5779,12.2383,7.26773,9.75303,2.4853,292.224,278.966,13.2582,-1.96356,-1.69824,0.265311,0,7,120.928,225.002,147.176,186.089,38.9129,22.49,12.2404,17.3652,5.1248,438.784,213.444,225.34,-2.9706,-0.528975,2.44163
85.3556,44.1707,64.7631,20.5925,11.2971,6.3584,8.82773,2.46933,120.679,79.8355,40.844,0.646142,-0.659082,-1.30522,0,7,66.1432,24.4867,3.69385,14.0903,10.3964,4.63627,0.268938,2.4526,2.18366,60.6657,42.0472,18.6184,-2.93373,-1.75531,1.17842
50.276,25.9306,38.1033,12.1727,9.01405,2.88286,5.94846,3.0656,191.142,127.308,63.8331,-4.21496,-1.87513,2.33983,0,7,57.9589,61.626,37.7502,49.6881,11.9379,9.49017,3.30402,6.3971,3.09307,463.164,73.1881,389.976,-5.11184,-0.932595,4.17925
71.6363,9.82027,40.7283,30.908,4.95632,-3.8431,0.556614,4.39971,117.402,48.7771,68.6247,-2.05205,-0.618645,1.4334,0,7,48.8323,62.9745,38.1098,50.5422,12.4324,9.30772,4.9736,7.14066,2.16706,133.369,119.203,14.166,-1.99779,-1.50086,0.49693
99.9485,70.6531,85.3008,14.6477,5.28035,-2.52825,1.37605,3.9043,324.353,86.9337,237.42,-3.67231,-0.194703,3.4776,0,7,16.0932,121.473,85.3503,103.412,18.0615,14.9122,8.79644,11.8543,3.0579,1053.62,119.273,934.344,-5.17609,-0.536982,4.63911
54.5309,20.1535,37.3422,17.1887,3.91935,-1.28243,1.31846,2.60089,402.685,61.3522,341.333,-4.76144,-1.08035,3.68109,0,7,39.1088,44.6258,9.65654,27.1412,17.4846,7.1135,2.14049,4.627,2.48651,95.2963,27.5666,67.7297,-2.07989,-0.0503286,2.02956
34.2542,3.61458,18.9344,15.3198,5.02649,-0.841815,2.09234,2.93415,76.3759,19.7474,56.6285,2.25173,0.271439,-1.98029,0,7,81.9652,108.285,31.2156,69.7503,38.5347,7.29398,-3.38246,1.95576,5.33822,230.839,96.5052,134.334,2.76961,0.849755,-1.91986
74.2252,10.0698,42.1475,32.0777,7.27591,-3.94338,1.66627,5.60965,121.95,50.0721,71.8779,-0.839585,0.602972,1.44256,0,7,31.8955,23.1439,4.43206,13.788,9.35592,5.87255,1.50222,3.68739,2.18517,226.604,24.1489,202.455,4.91247,1.14541,-3.76706
62.4399,30.4534,46.4466,15.9933,4.26027,-0.649937,1.80517,2.4551,191.953,76.0943,115.859,-1.59162,1.07671,2.66833,0,7,30.2618,24.2272,1.68638,12.9568,11.2704,4.59785,0.802782,2.70032,1.89753,201.312,152.067,49.2445,5.30751,3.15387,-2.15364
82.4321,25.2608,53.8465,28.5856,7.23141,-3.15646,2.03747,5.19393,549.088,69.0481,480.04,-4.24725,-0.734081,3.51317,0,7,77.8477,59.6749,38.7704,49.2227,10.4523,4.49734,0.342639,2.41999,2.07735,363.693,58.2817,305.411,4.66382,0.596147,-4.06767
73.6965,20.8635,47.28,26.4165,10.7203,7.26285,8.99159,1.72874,591.989,558.495,33.4943,2.44596,3.16038,0.714424,0,7,28.11,125.512,56.6335,91.0728,34.4393,16.1839,2.00356,9.09373,7.09016,440.589,94.2433,346.345,-3.24297,-0.244275,2.99869
36.7137,7.76042,22.2371,14.4767,5.34915,2.62161,3.98538,1.36377,123.982,93.0689,30.9134,-3.49991,-2.10919,1.39072,0,7,25.1284,31.0681,9.91809,20.4931,10.575,3.15528,3.15528,3.15528,-2.6974e-06,228.613,82.9474,145.665,-5.38954,-2.0749,3.31465
82.7788,66.3721,74.5755,8.20334,3.77645,1.42004,2.59825,1.17821,94.9433,74.7143,20.229,-1.60005,-0.0500983,1.54995,0,7,93.7778,112.449,93.1159,102.783,9.66676,13.8238,10.5685,12.1961,1.62763,151.14,104.673,46.467,-2.40277,-0.151203,2.25157
35.0798,12.7273,23.9035,11.1762,6.33359,0.876071,3.60483,2.72876,60.5088,47.8777,12.631,-1.76648,-1.31538,0.451096,0,7,31.0506,65.7998,46.2797,56.0398,9.76004,9.28552,4.63061,6.95807,2.32745,161.106,69.569,91.5372,3.60149,0.673075,-2.92842
65.4652,39.9867,52.7259,12.7392,10.4208,6.57463,8.49774,1.92311,263.939,218.075,45.8637,-4.0505,-2.09715,1.95335,0,7,43.664,54.634,37.152,45.893,8.74098,5.12329,3.0444,4.08385,1.03944,175.726,107.171,68.5547,4.23965,1.4911,-2.74855
72.9123,48.2066,60.5595,12.3528,5.33099,1.72741,3.5292,1.80179,108.666,86.1227,22.5432,-0.317524,0.888052,1.20558,0,7,92.3933,189.034,136.097,162.565,26.4686,22.0347,16.0656,19.0502,2.98454,205.309,170.439,34.8704,1.05976,0.288348,-0.771416
32.692,9.6368,21.1644,11.5276,1.99639,-0.721658,0.637368,1.35903,61.2396,48.523,12.7166,1.03483,1.4714,0.436577,0,7,44.5808,55.9078,13.7324,34.8201,21.0877,6.75923,-1.40194,2.67864,4.08059,191.465,169.402,22.0629,-2.50127,-2.26437,0.236904
46.3794,27.721,37.0502,9.32917,3.27218,-1.63333,0.819429,2.45275,296.511,197.213,99.2977,-5.41181,-2.35621,3.0556,0,7,24.6471,21.3729,2.21471,11.7938,9.57909,3.50443,0.307678,1.90606,1.59838,24.5982,14.6901,9.90813,0.876484,0.672868,-0.203616
28.5056,10.8723,19.6889,8.81664,5.03762,3.26165,4.14963,0.887988,107.001,94.9999,12.0009,-3.07722,-2.25507,0.82215,0,7,43.5642,66.2217,50.2478,58.2348,7.98693,10.2642,6.40556,8.33486,1.92931,210.701,59.7358,150.966,-3.80881,-0.177199,3.63161
28.3792,3.77432,16.0768,12.3024,3.54605,1.22486,2.38545,1.16059,53.4603,18.2083,35.252,-2.20405,-0.490693,1.71335,0,7,8.25816,22.4543,0.0995417,11.2769,11.1774,4.47506,1.42052,2.94779,1.52727,293.697,216.471,77.2266,6.26759,3.64707,-2.62052
79.1631,29.1927,54.1779,24.9852,4.01925,-4.01925,0,4.01925,128.65,95.4982,33.1518,1.94425,1.16759,-0.77666,0,7,7.71574,54.0486,14.2115,34.1301,19.9186,7.28189,0.963328,4.12261,3.15928,147.006,124.375,22.6311,2.46136,1.96632,-0.49504
69.7099,15.024,42.3669,27.3429,8.81092,-5.50384,1.65354,7.15738,177.642,94.0138,83.6281,-3.21422,-1.43491,1.77931,0,7,46.1664,75.8769,52.2446,64.0607,11.8162,14.673,9.50035,12.0867,2.58633,341.266,320.541,20.7248,-3.44444,-2.29246,1.15198
41.4023,20.233,30.8176,10.5847,4.38126,4.38126,4.38126,-2.38419e-07,77.0905,65.4868,11.6037,-0.94838,-1.38374,-0.43536,0,7,60.7826,117.869,90.0693,103.969,13.8999,13.1085,8.35836,10.7334,2.37507,340.231,108.034,232.197,3.76776,0.259859,-3.5079
31.9931,15.3244,23.6588,8.33434,4.94502,1.18428,3.06465,1.88037,71.5148,40.54,30.9748,3.11489,1.12948,-1.98541,0,7,61.876,41.5964,19.6911,30.6437,10.9526,7.50491,3.9796,5.74226,1.76266,173.93,32.9709,140.959,-3.58972,-0.343273,3.24645
33.2627,16.7809,25.0218,8.24091,3.84736,3.84735,3.84736,4.76837e-07,53.4174,27.7113,25.7061,-1.36758,0.436438,1.80402,0,7,80.1226,62.058,22.0874,42.0727,19.9853,12.0762,3.68496,7.88057,4.19561,279.871,44.4046,235.466,3.43497,0.277218,-3.15775
74.0598,0.0517426,37.0558,37.004,5.65783,3.03567,4.34675,1.31108,337.33,120.422,216.908,-4.3007,-1.84648,2.45422,0,7,17.602,69.1477,49.9578,59.5527,9.59493,9.82544,5.91655,7.871,1.95444,160.785,131.428,29.357,3.20817,1.42692,-1.78125
25.0698,7.40654,16.2382,8.83164,4.57098,0.753981,2.66248,1.9085,32.7874,17.5988,15.1885,1.50316,0.375466,-1.1277,0,7,17.2908,76.9534,20.3064,48.6299,28.3235,12.1275,-1.93727,5.09509,7.03236,132.991,100.34,32.6514,-1.84769,-1.3513,0.496383
33.837,8.81122,21.3241,12.5129,2.63347,-0.846483,0.893493,1.73998,55.1126,30.8083,24.3043,0.36931,-0.910702,-1.28001,0,7,52.3367,40.1511,19.002,29.5765,10.5746,4.85495,4.16284,4.50889,0.346055,601.059,589.932,11.1271,-4.00583,-3.68551,0.320314
67.4821,27.0261,47.2541,20.228,9.77807,5.25828,7.51817,2.2599,308.823,234.442,74.3814,0.308193,2.28397,1.97578,0,7,89.7521,63.6951,15.0497,39.3724,24.3227,14.4634,2.18779,8.32557,6.13779,129.159,52.8087,76.3505,2.59252,0.78526,-1.80726
66.2666,19.3536,42.8101,23.4565,7.89094,-2.77114,2.5599,5.33104,103.351,64.4196,38.9314,-0.115871,0.965625,1.0815,0,7,41.2141,66.443,30.8099,48.6265,17.8166,13.7778,8.39505,11.0864,2.69138,353.114,180.41,172.704,4.94537,1.98357,-2.9618
58.9408,25.1986,42.0697,16.8711,5.26266,-0.963232,2.14971,3.11295,87.0485,52.7247,34.3238,0.635782,-0.696109,-1.33189,0,7,19.03,61.2413,39.371,50.3062,10.9352,7.76769,4.90291,6.3353,1.43239,77.5688,63.07,14.4987,-1.46901,-0.689647,0.779367
40.3535,13.5319,26.9427,13.4108,5.73088,-1.1889,2.27099,3.45989,73.1252,28.2851,44.8401,2.17748,0.303575,-1.87391,0,7,33.3748,19.4312,0.702073,10.0666,9.36454,4.94666,-0.594627,2.17602,2.77065,246.139,17.187,228.952,5.00779,1.11855,-3.88924
77.1787,2.18733,39.683,37.4957,5.77367,0.034682,2.90418,2.86949,292.112,235.673,56.4383,3.43275,2.46743,-0.965323,0,7,18.0406,58.5925,32.89,45.7413,12.8512,10.872,8.50244,9.68722,1.18478,469.504,383.154,86.3496,-5.40711,-2.81468,2.59243
145.549,122.615,134.082,11.4672,15.9325,14.462,15.1972,0.735243,315.874,279.318,36.5561,0.464714,-1.36201,-1.82673,0,7,76.3277,75.2773,35.9891,55.6332,19.6441,16.0188,8.10993,12.0644,3.95442,118.547,98.3887,20.1583,1.27401,1.16241,-0.111599
63.8948,10.1836,37.0392,26.8556,3.95898,1.61852,2.78875,1.17023,414.276,377.961,36.3151,-3.82921,-3.01352,0.815689,0,7,111.35,78.5735,42.9235,60.7485,17.825,9.36914,0.135904,4.75252,4.61662,84.147,63.936,20.2111,0.7655,0.313541,-0.451959
35.3186,3.63052,19.4746,15.844,4.78638,1.66336,3.22487,1.56151,52.0516,34.6132,17.4383,0.737165,1.17236,0.435199,0,7,44.0081,45.3704,22.5709,33.9706,11.3998,4.53504,3.22132,3.87818,0.656856,118.142,71.8228,46.3188,-3.45839,-1.37889,2.0795
26.6741,7.20517,16.9396,9.73445,2.22946,-0.194806,1.01733,1.21213,37.1987,26.5868,10.6119,-0.616531,-1.02121,-0.404679,0,7,75.9877,57.5687,40.5438,49.0563,8.51244,10.7865,8.22819,9.50732,1.27913,131.78,122.721,9.05917,-1.89009,-1.56423,0.325865
50.8775,32.6538,41.7656,9.11184,4.11506,1.02779,2.57142,1.54364,57.3951,46.7866,10.6085,0.0621777,-0.482193,-0.544371,0,7,47.9025,38.8584,14.4952,26.6768,12.1816,8.13904,1.57637,4.85771,3.28133,133.569,104.816,28.7527,3.54032,2.04385,-1.49647
43.3685,3.09042,23.2295,20.139,9.90057,1.62512,5.76285,4.13772,112.121,53.3484,58.7726,3.19765,1.46687,-1.73078,0,7,49.5235,32.4271,12.4599,22.4435,9.98359,8.129,3.47984,5.80442,2.32458,1336.2,1246.66,89.5438,-7.59374,-4.71027,2.88347
39.4921,9.44714,24.4696,15.0225,4.2195,-2.5953,0.8121,3.4074,227.385,36.0087,191.377,4.17234,0.936201,-3.23614,0,7,42.5039,72.1631,36.5518,54.3574,17.8057,10.0088,1.83011,5.91947,4.08936,129.571,109.261,20.3097,-1.80072,-1.32104,0.479679
48.7325,16.7558,32.7441,15.9883,4.11698,-0.846083,1.63545,2.48153,261.656,183.9,77.7564,-0.147146,-2.41075,-2.26361,0,7,17.103,22.3992,5.93522,14.1672,8.232,4.24065,0.745769,2.49321,1.74744,113.778,65.7207,48.0577,-4.6645,-2.21507,2.44943
48.5435,27.8234,38.1835,10.36,3.0539,-1.64917,0.702367,2.35154,83.682,56.4094,27.2726,-0.677083,0.941756,1.61884,0,7,4.8444,44.3206,3.01643,23.6685,20.6521,9.02352,1.6023,5.31291,3.71061,378.202,30.1943,348.008,4.21746,0.700844,-3.51661
61.723,29.6937,45.7084,16.0147,9.44509,6.56931,8.0072,1.43789,293.885,244.709,49.1759,-0.574594,-2.36155,-1.78696,0,7,30.5548,74.0874,56.356,65.2217,8.86569,18.1596,13.4396,15.7996,2.36002,129.39,101.66,27.7303,-2.8002,-0.99715,1.80305
40.6944,6.22262,23.4585,17.2359,3.68213,1.85256,2.76735,0.914784,103.224,71.9994,31.2244,0.586021,1.78613,1.20011,0,7,12.237,49.7843,0.741001,25.2626,24.5216,9.15694,-3.01635,3.0703,6.08665,139.596,60.1715,79.4243,3.35285,1.51228,-1.84057
92.2116,43.8765,68.0441,24.1675,9.13805,3.48077,6.30941,2.82864,462.056,398.146,63.9104,-0.825573,-2.4523,-1.62673,0,7,67.4738,62.2108,28.734,45.4724,16.7384,13.3639,7.78089,10.5724,2.79152,393.86,208.988,184.872,-5.29789,-2.20495,3.09293
26.4817,8.74816,17.6149,8.86679,3.1121,-0.214647,1.44873,1.66337,33.6675,19.4799,14.1876,1.48781,0.44966,-1.03815,0,7,37.6418,73.705,49.5142,61.6096,12.0954,10.9156,6.42979,8.6727,2.24291,96.7137,77.8937,18.8201,1.70322,0.701685,-1.00153
52.9636,4.59196,28.7778,24.1858,7.89739,-4.31325,1.79207,6.10532,211.306,62.4381,148.868,3.91226,1.40934,-2.50292,0,7,41.6568,79.4794,7.23783,43.3586,36.1208,8.91747,0.726421,4.82195,4.09553,476.784,159.122,317.662,4.83767,1.97373,-2.86393
42.9669,3.28944,23.1282,19.8387,7.72691,-1.28025,3.22333,4.50358,142.045,116.213,25.8314,-1.56254,-2.29708,-0.734541,0,7,64.898,84.4987,58.9985,71.7486,12.7501,17.2795,10.5562,13.9178,3.36162,202.852,189.188,13.6641,1.89921,1.62172,-0.277495
19.9004,1.43529,10.6678,9.23254,2.88201,-0.224348,1.32883,1.55318,27.3209,12.276,15.0449,-1.59387,-0.530393,1.06348,0,7,15.0175,20.5386,0.74227,10.6404,9.89814,1.87277,1.87277,1.87277,0,27.1209,15.0742,12.0466,1.52034,0.87283,-0.647509
65.6929,20.6851,43.189,22.5039,9.48416,0.220774,4.85247,4.63169,271.193,153.453,117.74,0.397876,-1.94002,-2.33789,0,7,38.6956,20.5679,3.0069,11.7874,8.78051,2.0482,-2.0482,1.68587e-07,2.0482,40.2899,12.2987,27.9912,2.11759,0.293472,-1.82411
102.801,85.5424,94.1717,8.62927,6.19834,3.93061,5.06448,1.13387,389.628,342.668,46.9595,0.413187,-1.96524,-2.37843,0,7,34.6371,236.262,138.562,187.412,48.85,15.6632,-5.15516,5.25401,10.4092,499.698,239.062,260.636,-3.08376,-0.725956,2.35781
35.4069,16.0351,25.721,9.68589,-1.19209e-07,1.19209e-07,0,-1.19209e-07,54.8883,44.8833,10.0051,0.899306,1.15532,0.256017,0,7,40.2848,47.0201,14.8068,30.9135,16.1066,5.55392,0.114577,2.83425,2.71967,62.8562,35.0299,27.8263,1.64067,0.503477,-1.13719
36.5247,13.1284,24.8266,11.6981,3.65112,0.443905,2.04751,1.60361,172.804,59.538,113.266,4.48126,1.52058,-2.96068,0,7,52.9805,180.16,35.6169,107.889,72.2716,24.7724,-4.61939,10.0765,14.6959,297.145,169.629,127.515,-2.18279,-1.02215,1.16064
78.1082,7.66858,42.8884,35.2198,10.6179,-7.64878,1.48457,9.13335,85.9821,47.7806,38.2015,-0.79688,-0.472112,0.324768,0,7,65.3258,34.1003,5.54566,19.823,14.2773,5.92444,2.1164,4.02042,1.90402,36.8868,21.052,15.8348,-0.736204,-0.290374,0.44583
28.8237,11.1639,19.9938,8.82993,2.21079,-2.21078,4.76837e-07,2.21078,129.427,39.0535,90.3731,-1.7267,1.28955,3.01625,0,7,19.5984,32.6896,3.94708,18.3183,14.3712,5.61135,-1.15928,2.22603,3.38531,34.4861,18.5237,15.9624,0.498596,0.0880856,-0.410511
77.8756,51.3072,64.5914,13.2842,0.168335,-0.168329,2.6974e-06,0.168332,218.714,192.204,26.5105,3.06853,1.75411,-1.31442,0,7,19.9727,116.266,59.1064,87.686,28.5796,19.6104,8.00241,13.8064,5.80398,310.406,227.744,82.6619,3.32756,1.60631,-1.72126
27.5666,8.51172,18.0392,9.52744,3.49495,-0.323516,1.58572,1.90923,77.7286,43.1615,34.5672,-0.442767,1.51796,1.96073,0,7,50.473,105.773,36.8176,71.2954,34.4778,23.0004,10.455,16.7277,6.27271,273.78,235.641,38.1394,2.28602,1.86226,-0.423763
50.755,31.0131,40.884,9.87096,1.1894,1.1894,1.1894,-4.76837e-07,82.7527,46.2159,36.5367,2.48771,0.504612,-1.9831,0,7,52.8514,83.1948,62.7521,72.9734,10.2213,4.86799,0.570645,2.71932,2.14867,98.1941,77.2389,20.9552,-1.67775,-0.33837,1.33938
27.6344,0.530256,14.0823,13.5521,3.52299,-1.64835,0.937319,2.58567,49.5368,26.0836,23.4531,-2.36401,-1.22633,1.13768,0,7,66.9644,69.6303,26.0736,47.8519,21.7783,13.166,1.78452,7.47528,5.69076,310.355,74.03,236.325,4.07167,0.996653,-3.07502
60.1585,34.0134,47.0859,13.0725,0.814675,-0.814679,-1.90735e-06,0.814677,124.064,104.008,20.0558,-2.42125,-1.42994,0.991306,0,7,38.446,69.8407,44.7177,57.2792,12.5615,15.6503,8.67057,12.1604,3.48987,859.557,508.076,351.481,-6.89666,-2.87236,4.0243
60.2403,41.6648,50.9525,9.28773,8.35964,3.59175,5.97569,2.38395,456.016,301.554,154.462,-1.03959,2.46379,3.50338,0,7,40.7275,85.2208,60.1011,72.6609,12.5598,12.6772,5.87658,9.27689,3.4003,251.273,233.495,17.7782,2.69059,1.83453,-0.85606
155.688,9.92874,82.8084,72.8797,14.7121,-2.9222,5.89493,8.81713,174.391,89.3237,85.0674,-0.948275,-0.388269,0.560006,0,7,34.4977,77.8971,56.6281,67.2626,10.6345,8.3512,3.9928,6.172,2.1792,304.881,86.2227,218.658,-4.44604,-0.730125,3.71591
44.6112,20.3419,32.4766,12.1346,6.02974,1.23891,3.63432,2.39542,66.6571,41.8585,24.7986,0.599515,-0.736893,-1.33641,0,7,25.6848,105.72,44.381,75.0504,30.6694,13.5254,-2.68602,5.4197,8.10572,142.964,111.107,31.8576,-1.03853,-0.943093,0.0954341
19.3543,1.99269,10.6735,8.68079,4.30552,1.06829,2.6869,1.61861,59.7388,18.6754,41.0635,1.08917,-1.14582,-2.23499,0,7,76.3593,52.0636,31.0763,41.57,10.4937,6.71971,1.8379,4.2788,2.44091,189.844,44.4513,145.392,3.6772,0.356842,-3.32036
98.1492,19.0611,58.6051,39.544,7.59892,7.59893,7.59893,-2.6974e-06,254.219,61.7325,192.486,-1.96499,0.300045,2.26504,0,7,34.5977,34.8016,16.2474,25.5245,9.27708,7.14676,3.33266,5.23971,1.90705,43.7915,34.0683,9.72318,-1.01369,-0.778732,0.234956
48.1079,9.96955,29.0387,19.0692,8.83756,6.3238,7.58068,1.25688,137.482,68.7621,68.7195,-3.45562,-1.50052,1.9551,0,7,62.7402,73.0577,40.7995,56.9286,16.1291,10.9598,4.09027,7.52504,3.43476,124.163,90.0702,34.0924,2.40249,1.02803,-1.37446
149.682,17.7745,83.7283,65.9538,5.80997,-3.9997,0.905137,4.90483,287.686,113.432,174.254,-0.807186,0.819184,1.62637,0,7,27.2547,89.704,43.985,66.8445,22.8595,8.94751,3.44119,6.19435,2.75316,646.815,204.54,442.275,5.43824,1.78322,-3.65502
34.2944,16.0212,25.1578,9.13662,3.704,-1.26368,1.22016,2.48384,153.362,120.009,33.3526,0.278532,2.24432,1.96579,0,7,39.5462,49.8038,13.7507,31.7773,18.0266,9.27733,-0.223673,4.52683,4.7505,114.287,53.0871,61.2002,2.98686,1.097,-1.88986
46.6833,25.9064,36.2949,10.3884,7.7715,3.28154,5.52652,2.24498,229.763,187.468,42.2941,0.244922,2.32513,2.08021,0,7,97.4042,69.3042,23.5665,46.4354,22.8689,12.2333,2.35693,7.29513,4.9382,318.055,277.016,41.039,3.65216,2.47171,-1.18045
57.8331,34.6821,46.2576,11.5755,6.76621,4.10295,5.43458,1.33163,277.312,260.6,16.7124,-1.5078,-2.41372,-0.905911,0,7,77.6678,35.1646,0.479139,17.8219,17.3427,5.64057,-1.09909,2.27074,3.36983,279.939,30.7192,249.22,4.49392,1.13691,-3.35701
41.7551,8.45674,25.1059,16.6492,3.75293,-1.9126,0.920164,2.83276,66.7554,44.7369,22.0184,1.95062,1.18049,-0.770133,0,7,64.4409,70.1157,2.85191,36.4838,33.6319,13.8901,1.17921,7.53464,6.35543,279.799,52.4043,227.395,3.48702,0.888569,-2.59845
82.7788,66.3721,74.5755,8.20334,3.77645,1.42004,2.59825,1.17821,94.9433,74.7143,20.229,-1.60005,-0.0500983,1.54995,0,7,93.7778,112.449,93.1159,102.783,9.66676,13.8238,10.5685,12.1961,1.62763,151.14,104.673,46.467,-2.40277,-0.151203,2.25157
71.0638,6.27808,38.671,32.3929,8.51541,6.57984,7.54762,0.967783,125.146,74.2543,50.892,0.240261,1.26349,1.02323,0,7,26.5755,31.6525,6.82437,19.2384,12.414,6.9585,0.0743663,3.51643,3.44207,32.6191,19.6896,12.9295,0.206951,0.118251,-0.0886999
45.4295,7.9635,26.6965,18.733,6.36713,3.56164,4.96439,1.40274,66.5864,47.5737,19.0128,1.33004,1.17419,-0.15585,0,7,31.3564,95.9896,61.5383,78.764,17.2257,15.7068,9.08057,12.3937,3.31313,212.603,152.491,60.1128,-3.19554,-1.27535,1.92019
